,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,Scifi,Thriller,War,Western
923,1e-16,1e-16,0.13095238095238107,0.13095238095238107,0.46428571428571447,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,0.035714285714285816,1e-16,0.1904761904761906,1e-16,1e-16,0.04761904761904772,1e-16
924,0.05401234567901244,1e-16,0.00925925925925936,1e-16,0.12037037037037046,0.06481481481481491,1e-16,0.35339506172839513,1e-16,0.03395061728395071,0.05092592592592602,0.027777777777777877,0.03858024691358034,0.04320987654320997,0.06790123456790133,0.09876543209876554,0.03703703703703713,1e-16
925,0.07142857142857152,1e-16,1e-16,1e-16,0.07142857142857152,1e-16,1e-16,0.523809523809524,0.017857142857142957,1e-16,0.03571428571428581,1e-16,1e-16,0.2380952380952382,1e-16,0.017857142857142957,0.02380952380952391,1e-16
926,0.15789473684210537,0.017543859649122907,0.03508771929824571,0.03508771929824571,0.19298245614035098,0.02631578947368431,1e-16,0.21052631578947378,1e-16,1e-16,1e-16,1e-16,1e-16,0.04385964912280711,0.03508771929824571,0.19298245614035098,0.052631578947368515,1e-16
927,0.16666666666666677,0.06666666666666676,1e-16,1e-16,1e-16,1e-16,1e-16,0.40000000000000013,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,0.06666666666666676,0.3000000000000001,1e-16,1e-16
928,0.142857142857143,0.04761904761904772,1e-16,1e-16,0.142857142857143,0.11904761904761915,1e-16,0.11904761904761915,1e-16,1e-16,1e-16,1e-16,1e-16,0.1904761904761906,0.04761904761904772,0.1904761904761906,1e-16,1e-16
929,0.23333333333333342,0.1000000000000001,1e-16,1e-16,1e-16,1e-16,1e-16,0.40000000000000013,1e-16,1e-16,0.0500000000000001,1e-16,1e-16,1e-16,0.08333333333333343,0.08333333333333343,0.0500000000000001,1e-16
930,0.12820512820512833,1e-16,1e-16,1e-16,0.1730769230769232,0.0576923076923078,1e-16,0.1666666666666668,1e-16,1e-16,1e-16,1e-16,0.019230769230769332,0.025641025641025744,0.025641025641025744,0.27564102564102577,0.12820512820512833,1e-16
931,0.1000000000000001,1e-16,1e-16,1e-16,0.2666666666666668,1e-16,1e-16,0.36666666666666675,1e-16,1e-16,1e-16,1e-16,1e-16,0.06666666666666676,1e-16,0.20000000000000012,1e-16,1e-16
932,0.19934640522875824,0.04575163398692819,0.00980392156862755,1e-16,0.17320261437908502,0.04738562091503277,1e-16,0.21078431372549028,0.014705882352941275,1e-16,0.00980392156862755,1e-16,0.006535947712418399,0.031045751633987023,0.04248366013071904,0.16666666666666674,0.03594771241830074,0.006535947712418399
933,0.044202898550724734,0.03152173913043488,0.05326086956521748,0.05688405797101459,0.22173913043478272,0.018115942028985605,1e-16,0.16376811594202909,0.02898550724637691,0.03985507246376821,0.016304347826087057,0.04601449275362328,0.02898550724637691,0.0605072463768117,0.107608695652174,0.045289855072463865,0.036956521739130534,1e-16
934,0.06119402985074636,0.0332089552238807,0.018656716417910547,0.028606965174129452,0.17723880597014938,0.0404228855721394,1e-16,0.3240049751243782,0.0037313432835821897,0.009328358208955324,0.029850746268656816,0.031094527363184177,0.014925373134328459,0.08171641791044786,0.044402985074626956,0.06902985074626876,0.03258706467661701,1e-16
935,0.1212121212121213,1e-16,1e-16,1e-16,0.04545454545454555,0.09848484848484858,1e-16,0.09848484848484858,1e-16,1e-16,0.18181818181818193,1e-16,1e-16,0.05303030303030312,0.18181818181818193,0.2196969696969698,1e-16,1e-16
936,0.2166666666666668,0.10000000000000012,1e-16,1e-16,0.05000000000000011,0.1666666666666668,1e-16,0.11666666666666677,1e-16,1e-16,1e-16,1e-16,1e-16,0.05000000000000011,0.06666666666666678,0.23333333333333345,1e-16,1e-16
937,1e-16,0.03571428571428582,0.13095238095238107,0.1666666666666668,0.19047619047619063,1e-16,1e-16,0.03571428571428582,1e-16,1e-16,1e-16,0.28571428571428586,1e-16,0.1547619047619049,1e-16,1e-16,1e-16,1e-16
938,0.31666666666666676,0.11666666666666677,1e-16,1e-16,0.11666666666666677,0.06666666666666678,1e-16,0.06666666666666678,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,0.11666666666666677,0.13333333333333347,0.06666666666666678,1e-16
939,0.019607843137255006,1e-16,0.019607843137255006,0.019607843137255006,0.08823529411764718,0.02941176470588246,1e-16,0.42156862745098056,1e-16,1e-16,0.11764705882352954,0.04901960784313736,1e-16,0.1470588235294119,0.019607843137255006,0.04901960784313736,0.019607843137255006,1e-16
940,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,0.7916666666666669,1e-16,1e-16,1e-16,1e-16,1e-16,0.1666666666666668,1e-16,1e-16,0.04166666666666677,1e-16
941,0.04444444444444454,0.05555555555555566,1e-16,1e-16,0.2555555555555557,0.01666666666666677,0.06666666666666678,0.2555555555555557,1e-16,0.01666666666666677,1e-16,1e-16,0.01666666666666677,0.03333333333333344,0.04444444444444454,0.17222222222222233,1e-16,0.022222222222222324
942,0.18333333333333346,0.045833333333333434,1e-16,1e-16,0.3041666666666668,0.025000000000000105,1e-16,0.10000000000000012,1e-16,1e-16,0.012500000000000103,1e-16,0.012500000000000103,0.12083333333333345,1e-16,0.16250000000000014,0.01666666666666677,0.01666666666666677
943,1e-16,1e-16,1e-16,1e-16,0.26666666666666683,1e-16,1e-16,0.3666666666666668,1e-16,1e-16,1e-16,0.10000000000000012,1e-16,1e-16,1e-16,0.20000000000000015,1e-16,0.06666666666666678
944,0.06833333333333341,0.026666666666666762,1e-16,1e-16,0.1600000000000001,0.07500000000000008,1e-16,0.43333333333333335,1e-16,1e-16,0.03500000000000009,1e-16,0.025000000000000095,0.06666666666666675,0.05166666666666675,0.025000000000000095,0.03333333333333342,1e-16
945,0.010416666666666768,0.01388888888888899,0.05555555555555566,0.06250000000000011,0.482638888888889,0.04861111111111121,1e-16,0.07638888888888898,1e-16,0.01388888888888899,0.03472222222222232,1e-16,0.01388888888888899,0.11111111111111122,0.010416666666666768,0.03472222222222232,0.031250000000000104,1e-16
946,0.09074074074074083,0.0654320987654322,1e-16,1e-16,0.16574074074074083,0.04382716049382725,1e-16,0.25679012345679025,1e-16,1e-16,0.0500000000000001,1e-16,0.00925925925925936,0.04166666666666676,0.08549382716049393,0.11944444444444453,0.07160493827160502,1e-16
947,0.1111111111111112,1e-16,1e-16,1e-16,0.16666666666666677,1e-16,1e-16,1e-16,1e-16,1e-16,0.3333333333333334,1e-16,1e-16,0.16666666666666677,0.1111111111111112,0.1111111111111112,1e-16,1e-16
948,1e-16,1e-16,1e-16,1e-16,0.20000000000000015,0.06666666666666678,1e-16,0.4666666666666668,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,0.1666666666666668,0.10000000000000012,1e-16
949,0.06439393939393949,1e-16,0.02272727272727283,0.02272727272727283,0.034090909090909186,0.06818181818181827,1e-16,0.18939393939393948,1e-16,0.034090909090909186,0.1590909090909092,1e-16,0.06818181818181827,1e-16,0.07954545454545464,0.20454545454545467,0.05303030303030312,1e-16
950,0.15476190476190488,0.035714285714285816,1e-16,1e-16,0.2142857142857144,1e-16,1e-16,0.142857142857143,0.035714285714285816,1e-16,0.07142857142857154,1e-16,1e-16,0.07142857142857154,0.15476190476190488,0.11904761904761915,1e-16,1e-16
951,1e-16,0.04166666666666677,1e-16,0.08333333333333344,0.5625000000000002,1e-16,1e-16,0.1666666666666668,0.04166666666666677,1e-16,1e-16,1e-16,1e-16,0.10416666666666677,1e-16,1e-16,1e-16,1e-16
952,0.03571428571428581,0.10714285714285723,1e-16,1e-16,0.2500000000000001,1e-16,1e-16,0.21428571428571438,1e-16,0.07142857142857152,1e-16,1e-16,1e-16,0.07142857142857152,0.2500000000000001,1e-16,1e-16,1e-16
953,0.029166666666666764,0.029166666666666764,1e-16,1e-16,0.06666666666666676,0.0625000000000001,1e-16,0.47083333333333344,0.012500000000000101,0.012500000000000101,0.0750000000000001,1e-16,0.05416666666666676,0.04166666666666676,0.029166666666666764,0.06666666666666676,0.0500000000000001,1e-16
954,0.09090909090909101,1e-16,0.0303030303030304,0.0303030303030304,0.07575757575757584,0.04545454545454555,1e-16,0.30303030303030315,1e-16,1e-16,0.04545454545454555,0.13636363636363646,0.0303030303030304,0.04545454545454555,1e-16,0.16666666666666677,1e-16,1e-16
955,1e-16,0.10714285714285723,1e-16,0.32142857142857156,0.35714285714285726,1e-16,1e-16,0.14285714285714296,0.03571428571428581,1e-16,1e-16,1e-16,1e-16,1e-16,0.03571428571428581,1e-16,1e-16,1e-16
956,0.08257575757575769,0.0585858585858587,0.05176767676767687,0.04924242424242435,0.11489898989899001,0.018939393939394044,1e-16,0.31489898989899007,0.00883838383838394,1e-16,0.0643939393939395,0.023989898989899096,0.0075757575757576774,0.029040404040404144,0.0446969696969698,0.08964646464646475,0.025757575757575864,0.015151515151515256
957,0.09795321637426911,0.04239766081871355,0.008771929824561505,0.005847953216374369,0.2426900584795323,0.08771929824561414,0.01754385964912291,0.2543859649122808,0.014619883040935774,0.008771929824561505,0.01754385964912291,1e-16,0.03216374269005858,0.02339181286549718,0.03654970760233928,0.06286549707602349,0.046783625730994254,1e-16
958,0.041666666666666775,0.041666666666666775,0.0462962962962964,0.01851851851851862,0.2407407407407409,0.027777777777777884,1e-16,0.11111111111111123,1e-16,1e-16,1e-16,0.0462962962962964,1e-16,0.351851851851852,0.013888888888888992,0.041666666666666775,0.01851851851851862,1e-16
959,1e-16,0.03571428571428581,1e-16,0.08333333333333343,0.08333333333333343,0.11904761904761914,1e-16,0.4047619047619048,0.08333333333333343,1e-16,0.14285714285714296,1e-16,1e-16,1e-16,0.047619047619047714,1e-16,1e-16,1e-16
960,0.08333333333333341,0.041666666666666755,0.013888888888888987,0.013888888888888987,0.576388888888889,0.04513888888888898,1e-16,0.12500000000000008,1e-16,1e-16,0.010416666666666765,1e-16,1e-16,0.06944444444444453,0.02083333333333343,1e-16,1e-16,1e-16
961,0.10342679127725868,0.046261682242990744,0.02336448598130851,0.028037383177570194,0.2708722741433023,0.04704049844236769,1e-16,0.17757009345794403,0.014797507788162094,0.022585669781931564,0.030218068535825645,0.014018691588785147,0.030373831775701035,0.045171339563863024,0.02912772585669792,0.10778816199376956,0.0031152647975078883,0.006230529595015676
962,0.10706214689265546,0.051977401129943604,0.009039548022598971,0.022598870056497276,0.12146892655367239,0.018361581920904053,1e-16,0.3706214689265538,0.0056497175141243935,1e-16,0.016101694915254337,0.011299435028248688,1e-16,0.022598870056497276,0.11412429378531082,0.04802259887005659,0.0810734463276837,1e-16
963,0.0400000000000001,0.05111111111111121,0.040793650793650896,0.058253968253968356,0.32730158730158737,0.018253968253968356,1e-16,0.18444444444444458,0.011111111111111212,0.01666666666666677,0.014285714285714388,0.03365079365079375,0.021428571428571533,0.05587301587301598,0.06857142857142867,0.035714285714285816,0.013015873015873118,0.009523809523809625
964,0.07113821138211392,0.032520325203252126,1e-16,0.008130081300813108,0.3394308943089432,0.04674796747967489,1e-16,0.26016260162601634,1e-16,1e-16,1e-16,1e-16,0.02032520325203262,0.12804878048780496,1e-16,0.07926829268292693,0.014227642276422862,1e-16
965,0.2187500000000001,0.07291666666666677,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,0.07291666666666677,1e-16,1e-16,1e-16,0.34375000000000017,0.1354166666666668,0.15625000000000014,1e-16
966,0.1106060606060607,0.048106060606060694,1e-16,0.005681818181818282,0.2526515151515153,0.0625000000000001,0.02272727272727283,0.1553030303030304,0.018939393939394037,0.02462121212121222,0.03863636363636373,0.007575757575757675,0.017045454545454645,0.007575757575757675,0.0803030303030304,0.09469696969696978,0.007575757575757675,0.04545454545454555
967,0.07432432432432443,0.04954954954954964,0.03828828828828838,0.0563063063063064,0.168918918918919,0.03828828828828838,1e-16,0.2500000000000001,1e-16,0.006756756756756857,0.013513513513513615,0.006756756756756857,0.024774774774774876,0.06756756756756767,0.020270270270270372,0.14864864864864877,0.03603603603603613,1e-16
968,0.25208333333333344,0.12187500000000008,0.020833333333333433,0.020833333333333433,0.0468750000000001,0.020833333333333433,1e-16,0.10416666666666675,1e-16,0.0625000000000001,1e-16,0.020833333333333433,0.020833333333333433,0.0281250000000001,0.17395833333333344,0.036458333333333426,0.06979166666666677,1e-16
969,0.04444444444444453,0.026587301587301684,1e-16,0.007936507936508035,0.041666666666666755,0.037698412698412787,0.023809523809523905,0.5027777777777778,1e-16,0.019841269841269937,0.011904761904762003,1e-16,0.07936507936507944,0.06944444444444453,0.03650793650793659,0.04563492063492072,0.028571428571428668,0.023809523809523905
970,0.12280701754385973,0.07894736842105272,1e-16,0.030701754385965008,0.3771929824561404,0.017543859649122907,1e-16,0.10964912280701762,0.030701754385965008,1e-16,1e-16,1e-16,1e-16,0.07894736842105272,0.08333333333333343,0.04385964912280711,0.02631578947368431,1e-16
971,0.15833333333333344,0.036666666666666764,0.006666666666666766,0.0300000000000001,0.13500000000000012,0.058333333333333424,1e-16,0.24166666666666675,1e-16,0.025000000000000102,0.0400000000000001,0.0200000000000001,0.016666666666666767,0.058333333333333424,0.03333333333333343,0.08666666666666675,0.03333333333333343,0.0200000000000001
972,0.09615384615384626,0.03846153846153856,1e-16,1e-16,0.19230769230769243,0.019230769230769332,1e-16,0.35256410256410264,1e-16,0.019230769230769332,0.009615384615384717,1e-16,0.019230769230769332,0.04487179487179496,0.03846153846153856,0.09615384615384626,0.05448717948717958,0.019230769230769332
973,0.22816091954023002,0.07011494252873574,0.031609195402298944,0.031609195402298944,0.09022988505747136,0.10057471264367826,1e-16,0.05459770114942539,0.060344827586206996,1e-16,0.006896551724138032,0.008620689655172516,1e-16,0.01149425287356332,0.13908045977011507,0.10919540229885068,0.05747126436781619,1e-16
974,0.14102564102564116,0.019230769230769332,1e-16,1e-16,0.14102564102564116,0.0576923076923078,1e-16,0.26282051282051294,1e-16,0.025641025641025744,0.09615384615384627,1e-16,0.025641025641025744,1e-16,0.025641025641025744,0.08974358974358984,0.08974358974358984,0.025641025641025744
975,0.056944444444444534,0.10902777777777786,0.013888888888888989,0.010416666666666767,0.10763888888888898,0.013888888888888989,1e-16,0.263888888888889,0.010416666666666767,0.09027777777777787,1e-16,0.013888888888888989,0.020833333333333433,0.008333333333333434,0.043055555555555645,0.1111111111111112,0.10555555555555565,0.020833333333333433
976,0.13782051282051297,0.12820512820512833,1e-16,0.012820512820512922,0.08333333333333344,0.019230769230769332,1e-16,0.07051282051282062,0.04166666666666677,1e-16,0.009615384615384717,0.009615384615384717,0.028846153846153952,0.009615384615384717,0.294871794871795,0.10897435897435907,0.03205128205128215,0.012820512820512922
977,0.15740740740740752,0.06481481481481492,1e-16,1e-16,1e-16,1e-16,1e-16,0.22222222222222238,1e-16,1e-16,1e-16,1e-16,0.055555555555555663,1e-16,0.06481481481481492,0.43518518518518534,1e-16,1e-16
978,0.034246575342465856,0.009132420091324303,0.028538812785388237,0.04680365296803663,0.1438356164383563,0.023972602739726134,0.02739726027397271,0.3378995433789956,0.004566210045662201,0.009132420091324303,0.05479452054794531,0.02853881278538823,0.043378995433790056,0.02625570776255718,0.041095890410959006,0.12899543378995446,0.011415525114155353,1e-16
979,1e-16,1e-16,0.03333333333333343,0.03333333333333343,0.0500000000000001,0.0500000000000001,1e-16,0.5000000000000001,1e-16,1e-16,1e-16,0.03333333333333343,1e-16,0.1000000000000001,1e-16,0.1500000000000001,0.0500000000000001,1e-16
980,0.05333333333333343,0.013333333333333433,0.03333333333333343,0.03333333333333343,0.11333333333333342,0.03333333333333343,1e-16,0.4733333333333335,1e-16,1e-16,1e-16,1e-16,0.0200000000000001,0.06666666666666676,1e-16,0.12000000000000009,0.0400000000000001,1e-16
981,0.05113636363636374,0.03598484848484858,0.01515151515151525,0.01515151515151525,0.2196969696969698,0.045454545454545546,1e-16,0.17803030303030312,1e-16,0.018939393939394037,0.06818181818181827,0.018939393939394037,0.04924242424242434,0.04166666666666676,0.05871212121212131,0.043560606060606154,0.06439393939393949,0.07575757575757584
982,0.04263565891472878,0.007751937984496224,0.023255813953488472,0.05813953488372103,0.28682170542635665,0.007751937984496224,1e-16,0.2538759689922482,0.011627906976744286,0.01937984496124041,0.011627906976744286,0.08527131782945746,0.025193798449612503,0.0813953488372094,0.03682170542635668,0.048449612403100875,1e-16,1e-16
983,0.026666666666666766,0.013333333333333433,0.06666666666666676,0.06666666666666676,0.21333333333333343,0.02333333333333343,1e-16,0.17333333333333348,0.04666666666666676,0.0100000000000001,0.060000000000000095,0.0400000000000001,0.02333333333333343,0.060000000000000095,0.013333333333333433,0.16333333333333347,1e-16,1e-16
984,0.1875000000000001,1e-16,1e-16,1e-16,0.10416666666666675,0.0625000000000001,1e-16,0.29166666666666674,1e-16,1e-16,1e-16,1e-16,1e-16,0.08333333333333343,1e-16,0.0625000000000001,0.08333333333333343,0.1250000000000001
985,1e-16,0.03333333333333343,0.058333333333333424,0.09166666666666676,0.2500000000000001,1e-16,1e-16,0.30833333333333346,0.025000000000000102,1e-16,0.0500000000000001,1e-16,0.0500000000000001,0.0500000000000001,0.03333333333333343,1e-16,0.0500000000000001,1e-16
986,0.0898148148148149,0.0324074074074075,1e-16,1e-16,0.15925925925925938,0.06203703703703713,1e-16,0.018518518518518618,1e-16,1e-16,0.3861111111111112,0.013888888888888989,0.013888888888888989,0.027777777777777877,0.06481481481481491,0.13148148148148156,1e-16,1e-16
987,0.012857142857142958,0.027142857142857243,1e-16,0.007142857142857242,0.19047619047619058,0.019047619047619146,0.08571428571428581,0.1842857142857144,1e-16,0.061904761904762,0.04047619047619057,0.03571428571428581,0.02857142857142867,0.014285714285714386,0.05571428571428581,0.11666666666666675,0.06285714285714296,0.05714285714285724
988,1e-16,1e-16,1e-16,1e-16,0.5000000000000002,0.04166666666666677,1e-16,0.14583333333333345,0.04166666666666677,1e-16,0.06250000000000011,1e-16,1e-16,0.14583333333333345,0.06250000000000011,1e-16,1e-16,1e-16
989,1e-16,1e-16,1e-16,0.03571428571428581,0.35714285714285726,1e-16,1e-16,0.5357142857142858,0.03571428571428581,1e-16,1e-16,1e-16,1e-16,1e-16,0.03571428571428581,1e-16,1e-16,1e-16
990,0.026595744680851154,0.0053191489361703115,0.010638297872340524,0.017730496453900804,0.28723404255319157,0.05141843971631215,0.05319148936170222,0.3031914893617022,0.0053191489361703115,0.02659574468085116,0.021276595744680948,0.05673758865248236,0.007092198581560382,0.024822695035461088,0.047872340425532005,0.03723404255319158,0.010638297872340524,0.007092198581560382
991,0.15185185185185196,0.026666666666666766,1e-16,0.004444444444444544,0.31185185185185194,0.046296296296296384,1e-16,0.1351851851851853,0.02296296296296306,1e-16,0.0500000000000001,1e-16,0.011111111111111212,0.09259259259259267,0.050740740740740836,0.07407407407407417,0.022222222222222324,1e-16
992,0.22619047619047633,0.10714285714285725,1e-16,1e-16,1e-16,1e-16,1e-16,0.28571428571428586,1e-16,1e-16,0.142857142857143,1e-16,1e-16,1e-16,0.08333333333333343,0.08333333333333343,0.07142857142857154,1e-16
993,1e-16,1e-16,1e-16,1e-16,0.3000000000000001,1e-16,1e-16,0.40000000000000013,1e-16,1e-16,1e-16,1e-16,1e-16,0.1000000000000001,1e-16,0.20000000000000012,1e-16,1e-16
994,0.22435897435897445,0.05769230769230779,1e-16,1e-16,0.17948717948717957,0.03846153846153856,1e-16,0.3333333333333334,0.019230769230769332,1e-16,1e-16,0.02564102564102574,1e-16,1e-16,0.019230769230769332,0.03846153846153856,0.0641025641025642,1e-16
995,0.05555555555555566,1e-16,1e-16,1e-16,0.25000000000000017,1e-16,1e-16,0.3055555555555557,1e-16,1e-16,1e-16,1e-16,1e-16,0.2777777777777779,1e-16,0.05555555555555566,0.05555555555555566,1e-16
996,1e-16,1e-16,1e-16,1e-16,0.3055555555555557,1e-16,1e-16,0.1666666666666668,1e-16,1e-16,1e-16,1e-16,1e-16,0.4722222222222224,1e-16,0.05555555555555566,1e-16,1e-16
997,0.22222222222222235,0.08333333333333344,1e-16,1e-16,0.04166666666666677,0.04166666666666677,1e-16,0.1666666666666668,1e-16,1e-16,1e-16,1e-16,0.04166666666666677,1e-16,0.3055555555555557,0.09722222222222232,1e-16,1e-16
998,0.16666666666666677,1e-16,0.05555555555555565,0.13888888888888898,0.30555555555555564,1e-16,1e-16,0.16666666666666677,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,0.16666666666666677,1e-16,1e-16,1e-16
999,0.04545454545454555,0.04545454545454555,0.09090909090909101,1e-16,0.16666666666666677,0.04545454545454555,1e-16,0.2121212121212122,1e-16,0.04545454545454555,1e-16,1e-16,0.04545454545454555,0.04545454545454555,0.04545454545454555,0.13636363636363646,0.04545454545454555,0.0303030303030304
1000,0.03888888888888898,0.016666666666666767,1e-16,1e-16,0.14444444444444454,0.06666666666666676,1e-16,0.4000000000000001,1e-16,0.02222222222222232,1e-16,1e-16,0.03333333333333343,0.1611111111111112,1e-16,0.044444444444444536,0.07222222222222231,1e-16
1001,0.25925925925925936,0.12037037037037046,1e-16,1e-16,0.2870370370370371,0.05555555555555565,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,0.05555555555555565,0.05555555555555565,0.16666666666666677,1e-16,1e-16
1002,0.03549382716049392,0.01080246913580257,1e-16,0.006172839506172939,0.16049382716049393,0.00925925925925936,1e-16,0.4629629629629631,0.00925925925925936,0.006172839506172939,0.00925925925925936,0.00925925925925936,0.024691358024691457,0.17592592592592604,0.004629629629629729,0.06944444444444454,0.006172839506172939,1e-16
1003,0.12719298245614047,0.013157894736842209,0.01754385964912291,0.01754385964912291,0.10964912280701765,0.01754385964912291,1e-16,0.28070175438596506,1e-16,1e-16,1e-16,0.01754385964912291,1e-16,0.057017543859649224,0.12280701754385975,0.13157894736842118,0.01754385964912291,0.07017543859649134
1004,0.1000000000000001,0.028571428571428678,1e-16,1e-16,0.26190476190476203,1e-16,1e-16,0.26190476190476203,1e-16,1e-16,1e-16,1e-16,1e-16,0.14761904761904773,0.1000000000000001,0.07142857142857154,0.028571428571428678,1e-16
1005,0.04722222222222232,0.008333333333333436,0.01666666666666677,1e-16,0.39166666666666683,0.03611111111111121,0.01666666666666677,0.29444444444444456,0.01666666666666677,1e-16,0.01666666666666677,0.011111111111111212,1e-16,0.07777777777777788,0.02777777777777788,0.011111111111111212,1e-16,0.02777777777777788
1006,0.05769230769230779,1e-16,0.03846153846153856,1e-16,0.5576923076923078,1e-16,1e-16,0.09615384615384626,1e-16,1e-16,1e-16,1e-16,0.019230769230769332,0.07692307692307702,0.07692307692307702,0.019230769230769332,0.05769230769230779,1e-16
1007,0.024509803921568724,0.007352941176470688,1e-16,1e-16,0.22549019607843146,0.022058823529411867,1e-16,0.28676470588235303,1e-16,0.014705882352941277,0.03676470588235304,0.024509803921568724,0.009803921568627551,0.11274509803921577,0.022058823529411867,0.12745098039215697,0.04656862745098049,0.0392156862745099
1008,0.5000000000000001,1e-16,0.2500000000000001,0.2500000000000001,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16
1009,0.06196581196581207,0.03205128205128215,0.005128205128205229,0.01794871794871805,0.3256410256410258,0.0064102564102565115,0.025641025641025748,0.20940170940170955,1e-16,0.019230769230769336,1e-16,0.005128205128205229,0.03205128205128215,0.1717948717948719,0.0064102564102565115,0.051282051282051384,0.029914529914530016,1e-16
1010,0.1111111111111112,1e-16,1e-16,0.020833333333333433,0.2986111111111112,0.027777777777777877,1e-16,0.3333333333333334,0.013888888888888989,1e-16,1e-16,1e-16,1e-16,0.0486111111111112,0.020833333333333433,0.09722222222222231,0.027777777777777877,1e-16
1011,0.025000000000000102,0.025000000000000102,1e-16,1e-16,0.22916666666666677,1e-16,1e-16,0.22916666666666677,1e-16,1e-16,1e-16,1e-16,1e-16,0.44166666666666676,0.025000000000000102,1e-16,0.025000000000000102,1e-16
1012,0.21296296296296313,0.09722222222222232,1e-16,1e-16,0.1990740740740742,1e-16,1e-16,0.06481481481481492,1e-16,1e-16,0.0462962962962964,1e-16,1e-16,0.0787037037037038,0.20833333333333348,0.013888888888888992,0.03240740740740751,0.0462962962962964
1013,0.019230769230769332,0.019230769230769332,0.07692307692307702,0.051282051282051384,0.36538461538461553,1e-16,1e-16,0.2692307692307694,1e-16,1e-16,1e-16,1e-16,1e-16,0.0576923076923078,1e-16,0.10256410256410267,0.03846153846153856,1e-16
1014,0.14444444444444457,0.08888888888888899,1e-16,1e-16,0.20634920634920648,0.015873015873015976,1e-16,0.08730158730158741,0.011904761904762008,1e-16,0.023809523809523916,1e-16,0.039682539682539784,0.057142857142857245,0.20000000000000015,0.06746031746031757,0.03333333333333344,0.023809523809523916
1015,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,0.1250000000000001,1e-16,1e-16,1e-16,0.1250000000000001,1e-16,0.2500000000000001,1e-16,0.3750000000000001,0.1250000000000001,1e-16
1016,0.11781609195402308,0.040229885057471354,0.03448275862068975,0.014367816091954122,0.22126436781609204,0.03735632183908055,0.008620689655172514,0.3017241379310346,1e-16,1e-16,1e-16,0.017241379310344928,0.008620689655172514,0.022988505747126537,0.05459770114942538,0.05172413793103458,0.03448275862068975,0.03448275862068975
1017,0.03186274509803931,0.014705882352941277,0.019607843137255002,0.03676470588235303,0.24019607843137258,0.0392156862745099,1e-16,0.3553921568627452,1e-16,0.009803921568627551,0.014705882352941277,0.056372549019607934,1e-16,0.07352941176470598,0.04656862745098049,0.03186274509803931,0.019607843137255002,0.009803921568627551
1018,0.07608695652173923,0.02173913043478271,1e-16,1e-16,0.31521739130434795,0.010869565217391405,1e-16,0.13043478260869576,1e-16,0.057971014492753714,0.07608695652173923,1e-16,0.02898550724637691,0.04710144927536241,0.08333333333333343,0.07608695652173922,0.07608695652173922,1e-16
1019,0.08695652173913053,0.07971014492753632,0.02318840579710155,0.037681159420289954,0.28768115942028993,0.010869565217391405,1e-16,0.15217391304347838,0.014492753623188505,1e-16,1e-16,0.02318840579710155,1e-16,0.18623188405797111,0.02173913043478271,0.06521739130434792,0.010869565217391405,1e-16
1020,0.06818181818181827,0.022727272727272825,1e-16,0.030303030303030398,0.2575757575757576,1e-16,1e-16,0.34848484848484856,1e-16,1e-16,1e-16,0.045454545454545546,1e-16,0.06818181818181827,0.045454545454545546,0.045454545454545546,0.06818181818181827,1e-16
1021,0.08958333333333343,0.014583333333333432,1e-16,1e-16,0.2562500000000001,0.03333333333333343,1e-16,0.06458333333333342,0.0062500000000001,0.012500000000000101,0.20208333333333342,0.012500000000000101,0.008333333333333434,0.0062500000000001,0.16458333333333344,0.09791666666666676,1e-16,0.0312500000000001
1022,0.24166666666666678,0.08888888888888899,1e-16,1e-16,1e-16,0.05555555555555565,1e-16,0.22777777777777788,1e-16,1e-16,0.04166666666666676,1e-16,1e-16,0.08333333333333343,0.13055555555555567,0.09722222222222231,0.03333333333333343,1e-16
1023,0.16666666666666677,0.16666666666666677,1e-16,1e-16,1e-16,1e-16,1e-16,0.5000000000000001,1e-16,1e-16,1e-16,1e-16,1e-16,0.16666666666666677,1e-16,1e-16,1e-16,1e-16
1024,0.030000000000000103,0.030000000000000103,1e-16,1e-16,0.07777777777777786,0.03888888888888898,1e-16,0.1411111111111112,1e-16,0.1500000000000001,0.13333333333333344,0.02222222222222232,0.044444444444444536,0.1611111111111112,0.03555555555555565,0.08333333333333341,0.052222222222222316,1e-16
1025,1e-16,0.26666666666666683,0.06666666666666678,0.06666666666666678,0.06666666666666678,1e-16,1e-16,0.3666666666666668,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,1e-16,0.10000000000000012,1e-16,0.06666666666666678
