userID,gender,age,occupation,zip_code,actual_dev,actual_entropy,bias,bias_avg,bias_effect,bias_effect_avg,bias_ratio_in_error,bias_variance_ratio,dev,error,error_avg,filter_bubble,inflated_diversity,inflated_diversity_avg,pred_dev,pred_dev_avg,pred_entropy,pred_entropy_avg,stereotyping,stereotyping_avg,var_effect,var_effect_avg,variance_ratio_in_error
375,M,25,2,55106,0.4304787444106704,1.131297697399536,3.040699640569553,3.040699640569553,0.32822971958069747,3.0539800892803743,5.567216151907004,-0.1502106229768991,0.44453649251943805,0.5461795550237414,2.912249414507222,1.0321584972465598,1.0321584972465598,0.2556924387509853,0.21303647552248234,0.3337605460518032,2.1634561946460957,1.9252805675750186,0.21744226888818807,0.09496646481785391,-0.4567453872955858,-0.8876621626006085,-0.836255006425006
376,M,35,1,80026,0.2552265857954984,1.9974496067585095,3.040699640569553,3.040699640569553,1.8141574367744835,2.909170404686849,8.519380012615924,-0.5550497761434562,0.2852249955421793,0.3569156013778858,2.6669749192341605,-0.18785125840783223,-0.18785125840783223,-0.012205147679948448,0.29895590237275715,0.2535198924130709,1.8095983483506772,2.1140586984263816,-0.04372931657725876,0.00040263069081177385,-1.6877396548176182,-0.6948819490084202,-4.728679968883505
377,M,25,17,55418,0.3097661528773476,2.542106124255923,3.040699640569553,3.040699640569553,5.827572934070522,2.4532399184674016,0.3494911987643144,0.8191837139736292,0.4480150954317288,8.700361128750778,2.750930901790339,-0.45782734503429845,-0.45782734503429845,0.0755928048186079,0.2213166626772224,0.274217959270043,2.0842787792216244,2.0640970235205716,0.08844949020012521,0.03396233394882833,2.490891624640046,0.25680538369834405,0.28629749820484696
378,F,18,0,55105,0.464251389368296,2.0012956890355458,3.040699640569553,3.040699640569553,3.5098659826140444,2.585100989645888,3.4298056438262083,-1.1332489268434507,0.3795127292868217,0.8865515881469662,2.9830172923595235,0.11991834165038906,0.11991834165038906,0.4162114357586535,0.21571719730904587,0.3190472463476427,2.121214030685935,1.9295753026769578,0.24853419205925015,0.14293021030230757,-3.445869604528712,-0.15781125646434405,-3.886823565147661
379,F,35,1,54822,0.5225629717264085,1.6940234644666865,3.040699640569553,3.040699640569553,6.539425724555359,3.7095204544667264,0.7976653858788497,-1.2774633511844713,6.475123851907273,3.8119989840343624,3.295649070008917,0.03222679029941977,0.03222679029941977,0.6053883350035351,0.5089684308055947,0.3499386900873202,1.7262502547661063,1.9840102907703325,0.013594540920813802,0.1681794001661379,-3.884382352787399,-1.5814572341461173,-1.01898829696865
380,M,25,2,92024,0.38982498123772114,1.351412335306376,3.040699640569553,3.040699640569553,0.6559497216164395,2.946040192207555,3.226087160555362,-0.08969764970976653,0.589386348780361,0.9425348694069707,3.000300430096848,0.9061322206191396,0.9061322206191396,0.1979205430110392,0.1614224801185352,0.2958661832589999,2.2575445559255156,2.030776627272651,0.22840250111918595,0.09219861036751144,-0.27274361123242075,-0.420779455865699,-0.28937243606067015
381,M,35,17,89015,0.41646936383076855,2.0405009356441948,3.040699640569553,3.040699640569553,3.328798225571615,2.9740943282334222,1.5129342358686848,-0.6708201725304117,1.251850655092503,2.0098029170604814,2.6805550398221625,0.08979190520960989,0.08979190520960989,0.20479785967604033,0.2974621888196944,0.31891938115617824,2.1302928408538047,1.9704380728822963,0.11900717501107416,0.09634632912301475,-2.0397626575000283,-1.1487633690379915,-1.0149068051325976
382,F,35,20,66205,0.3981053741844831,1.5201835836531425,3.040699640569553,3.040699640569553,1.8641405110865144,2.4171380127703546,0.5409680556302927,1.0488823570885968,6.812000816087138,5.620848789355543,3.0243339997279004,-0.14977684825189685,-0.14977684825189685,0.27272463566883476,0.47896559797279503,0.3106050007274227,1.3704067354012457,1.969784615791729,-0.08086022378831192,0.08603976684125653,3.189336206199042,-0.14605133479630614,0.5674118492991366
385,M,25,6,68131,0.3088821425943883,2.0171046067728113,3.040699640569553,3.040699640569553,2.0261993765425714,2.563576450950694,14.023263959285407,-0.7146873903481816,0.5476163790245295,0.21683251840639958,2.818848345551383,0.2656870990168554,0.2656870990168554,0.04352919220050011,0.13987771623593867,0.2945163535310767,2.2827917057896667,2.0421162368934023,0.16900442635844962,0.012890902935600159,-2.1731496909513077,0.16775488995569102,-10.022249923225397
386,M,25,0,55408,0.42739297503216334,1.417284584178831,3.040699640569553,3.040699640569553,1.492319176155156,3.1725401402741515,5.3596397767064605,-0.5175487849598894,0.4745103096675599,0.5673328371404255,3.4968594403242412,0.5810963602721255,0.5810963602721255,0.26562652754499283,0.3139422354345175,0.3216808863623236,1.9983809444509566,1.9752454051053019,0.11345073959764584,0.10384846781291018,-1.5737104044047445,-0.5821735451837619,-2.7738750542571218
387,F,35,7,55111,0.36406029750748325,1.989526753975232,3.040699640569553,3.040699640569553,4.382841403976306,3.0255136932944806,0.7257624957825514,-0.22140825003989711,0.612252671414749,4.1896621253360955,3.299379488183179,0.30312533290962373,0.30312533290962373,0.08798821954697165,0.23681261080734917,0.31575206069550427,2.2926520868848557,2.000727923077188,0.1272476867001341,0.04668138281660921,-0.6732359863154489,-0.06256123026688613,-0.16068980413580292
388,F,25,0,10021,0.30796314572998734,1.8024954239088198,3.040699640569553,3.040699640569553,1.171686904302731,2.391506922624066,7.040129204927595,-0.34528212049029855,0.5516132943229949,0.4319096357551616,2.6846641385253576,0.46029892251655746,0.46029892251655746,0.03725069630249834,0.1731680916092864,0.2995989786402637,2.2627943464253772,2.022279424761814,0.13479505412070095,0.006649454206226471,-1.049899219669944,0.20606689944661635,-2.4308307404030796
389,M,25,6,68128,0.35669003555956935,2.080657912046089,3.040699640569553,3.040699640569553,2.0450434819325194,3.291435702696605,7.968181127528686,-0.7030676509955736,0.3740032538221681,0.38160523611398117,3.2696726123681965,-0.06357453927093992,-0.06357453927093992,0.014801819675723622,0.25546777116999014,0.3110636969461982,2.017083372775149,2.0150852204753913,0.10122226438957921,0.04409556231194012,-2.1378175536783206,-0.23327018750903517,-5.6021703880388545
390,M,25,4,55405,0.39995163827046,1.9376352132789663,3.040699640569553,3.040699640569553,8.243636528270681,3.0201243750676157,0.46114863387296845,-0.8046477192522278,16.879396824293824,6.59375181279875,3.124380395342482,-0.35259854810435987,-0.35259854810435987,0.18711604893941577,0.550080324993091,0.32615382080313504,1.5850366651746064,1.926690159306397,-0.15012868672263102,0.07236519599171733,-2.4466920307153597,-0.33532698034649244,-0.3710621964821647
391,M,45,11,22122,0.347125017606481,2.3715754247506715,3.040699640569553,3.040699640569553,5.037009377496231,2.6165743404985147,0.8504312826934743,-0.6588984981094675,13.227014489004778,3.575479527210112,3.3363503641998253,-0.09968805777948386,-0.09968805777948386,0.06672001867472557,0.46816192662464934,0.310918301608492,2.2718873669711876,2.001128363123128,-0.12103690901816833,0.03516090795551747,-2.0035124263732764,0.12500129490893444,-0.5603478949120383
392,M,18,7,20037,0.23733629321749583,2.1967831123891015,3.040699640569553,3.040699640569553,4.084526406874998,2.999151059107273,0.9853025406634013,-0.3960172345304813,0.412615198966811,3.0860568354185496,2.694706143432,0.07713962944135977,0.07713962944135977,-0.017203391012312556,0.14047161811441192,0.25875314692625795,2.2739227418304613,2.125638916544341,0.09686467510308391,-0.02325434010952334,-1.204169462696183,-0.4365298793085271,-0.3901967873293773
393,M,35,17,55402,0.3851446767040757,1.9156228690556332,3.040699640569553,3.040699640569553,2.8009134107634424,2.894706093050905,1.6284249641031467,-0.5044476301301926,2.144946567244384,1.8672642016663108,3.348347366395781,0.0393948168247904,0.0393948168247904,0.24305272972545922,0.44207404741662115,0.28878057950469366,1.9550176858804236,2.090650760341016,-0.056929370712545446,0.09495979658845051,-1.5338737276230394,-0.13416059619494944,-0.8214551139866763
396,M,25,1,56187,0.3375944377222768,1.5165471922789258,3.040699640569553,3.040699640569553,0.16793853592979258,2.7195855340158808,1.1596979696755982,0.6843379505502539,0.43681013062162427,2.6219754798916535,3.4541801888631687,0.43230514150086874,0.43230514150086874,0.05576362050120109,0.323075837641909,0.3016985784370031,1.9488523337797945,1.9872937518130585,0.014518600080367816,0.03450591413620283,2.0808661602662615,0.10390516906670634,0.7936253318250894
397,M,35,17,22124,0.4909335929077118,1.5868887316861526,3.040699640569553,3.040699640569553,1.593054639224718,3.086734669900834,3.9596166079695427,-0.5412266121726432,0.46569346443582305,0.7679277924154373,3.2611225983767,0.7415468810230532,0.7415468810230532,0.45146681644219705,0.1523806982710842,0.3473434637841635,2.328435612709206,1.9080925414939025,0.33855289463662763,0.14046742140380614,-1.645707565100033,-0.5793642432042866,-2.1430498822338886
398,M,25,17,55454,0.2267789424527228,2.1422145477833716,3.040699640569553,3.040699640569553,2.1408485462242828,2.6871218794355385,0.995700726769709,0.23439716297614321,0.49225739911589333,3.053828885346211,2.6673401650871384,0.09334057342874091,0.09334057342874091,0.009745487904397164,0.18874251457959704,0.24149939307537116,2.2355551212121125,2.1718300879979595,0.03803642787312575,-0.016543996632072268,0.7127313692120816,-0.3539137653136869,0.23338942552810374
399,F,35,6,55128,0.4788796434404643,1.1682824501766145,3.040699640569553,3.040699640569553,-0.39348231023644153,3.4020425937300756,3.4419819069045157,0.12261082964657398,0.9835624310396239,0.88341534697495,3.8625908956875703,0.5795469833927498,0.5795469833927498,0.3605082402242628,0.3414261388930746,0.3394238794650798,1.7478294335693643,1.9666139419628303,0.1374535045473897,0.13698001187946937,0.3728227056362722,-0.5248706836282293,0.4220242572340594
400,F,18,3,55422,0.41813586641648326,1.81355498354313,3.040699640569553,3.040699640569553,1.4496404362427704,2.8339291103185866,6.165607439103787,-0.5286522160609083,0.6077642110430127,0.4931711385458461,2.487784623193124,0.5494879836811264,0.5494879836811264,0.24028713773538216,0.12424739550676478,0.308656527873402,2.3630429672242563,1.993536761128711,0.2938884709097185,0.1079560401919268,-1.6074726033627016,-1.0693286966230489,-3.2594620360438387
401,M,18,0,55129,0.2878620360236711,2.069930640544112,3.040699640569553,3.040699640569553,4.522390239940231,3.1764805683390365,0.6224026638699756,0.0208855216666252,0.6985774806093641,4.88542195764891,3.186271330097291,0.06963406441353115,0.06963406441353115,-0.024761145334002463,0.22814101045166102,0.28193412896255937,2.139564704957643,2.071964595453938,0.05972102557201009,0.00429487916239639,0.06350659822481486,-0.5002748844629604,0.012999204321621617
402,M,25,11,55427,0.3692893613787653,1.4323963817334424,3.040699640569553,3.040699640569553,0.7971500083077944,2.96278600370517,0.6499497776009826,1.1077851900673494,0.8779476653233202,4.678360921659243,3.0696439376670197,0.6324310391782051,0.6324310391782051,0.17434853195836553,0.2423398078007928,0.3102174523352634,2.0648274209116475,2.013977554516084,0.12694955357797247,0.05791904685236993,3.3684420292660633,-0.22524106962366713,0.720004737913936
403,M,18,4,02138,0.2250140996262949,2.0327670906712307,3.040699640569553,3.040699640569553,1.4857451500680072,2.7674238736397623,1.4534685545187698,0.14361542615561543,0.9020165781369112,2.0920298764745557,2.5683990227232494,0.0682989043757174,0.0682989043757174,-0.004727016347452668,0.25364517462557007,0.2376879697368877,2.101065995046948,2.170637287599847,-0.02863107499927517,-0.01505750843546002,0.436691374691623,-0.602605441483739,0.20874050586099946
404,M,18,4,10128,0.5379938788329719,0.9183433121313399,3.040699640569553,3.040699640569553,0.43057610097039856,4.090123317285816,3.743640804747799,-0.20526234586239375,0.45514858788490525,0.8122306062892694,3.5875912508979884,1.3347021417695912,1.3347021417695912,0.6068263313347236,0.17283307401859915,0.33409171661466447,2.2530454539009312,2.0223332676039747,0.36516080481437274,0.19890845305229876,-0.624141141286244,-1.470748223234991,-0.7684284936487128
405,M,56,1,13077,0.3874275396323334,1.3962944584978645,3.040699640569553,3.040699640569553,1.0508450718641587,3.056728328597385,1.1381487899560325,0.37364562783249416,0.6494911677921189,2.6716187438788364,3.2615334640561997,0.1573966186849547,0.1573966186849547,0.14120488058910502,0.43586143952013695,0.3107943052160494,1.5536910771828192,2.0230170267336915,-0.048433899887803555,0.0748564104549146,1.13614412625065,-0.7253107676785447,0.42526431918991525
406,M,25,20,55105,0.3266294523690595,1.7338003466086223,3.040699640569553,3.040699640569553,1.7182110831237503,3.09023302086217,2.910743694569898,-0.34277599363896166,0.5613917223057644,1.0446469904726041,2.9375068992296063,0.5264101607994816,0.5264101607994816,0.05031249737148035,0.14725640551725735,0.29059936748628284,2.260210507408104,2.0683354522845754,0.17937304685180214,0.034778088777789644,-1.0422788406538621,-0.6176734437212892,-0.9977330621345392
408,M,25,11,02143,0.2907820772067341,2.245246616406183,3.040699640569553,3.040699640569553,4.249284622285426,2.9602313251961236,0.37546608528654063,1.159771233109401,1.9701002669623957,8.09846683822059,3.076958775474833,-0.42169251690472365,-0.42169251690472365,0.013554067228109128,0.42228368301385993,0.27379889915406275,1.8235540995014592,2.1050022015235395,-0.13150160580712583,0.015884185889734292,3.5265159716586627,-0.2977159655941748,0.43545476472353073
409,M,18,12,55122,0.1899815120291774,2.0803859695194773,3.040699640569553,3.040699640569553,2.30739795303342,3.0340763026718833,0.8301775896754129,0.40382040007205533,0.6531739965068067,3.66270985676501,2.7616828414863943,0.16840033306191682,0.16840033306191682,-0.03385380996943449,0.21118474169435014,0.23328886142939428,2.248786302581394,2.2055179271723335,-0.02120322966517274,-0.04605048086907319,1.2278965453537518,-0.3633075490587098,0.33524264639357987
410,F,25,1,55417,0.4540279577876573,1.3874019033440894,3.040699640569553,3.040699640569553,2.433005555777223,2.9679015760395577,0.9785869957750356,-0.025541206980580523,0.5350611305537212,3.1072348740556635,3.0905164483791463,0.8147474240264234,0.8147474240264234,0.3980876819616897,0.26905068164315243,0.30306971796463805,2.202149327370513,2.0127582808466706,0.18497727614450488,0.1482563790949506,-0.07766313888556375,-1.0849118572170593,-0.024994293007594662
411,F,45,1,43214,0.24928822294385497,2.0774985997298456,3.040699640569553,3.040699640569553,3.6213338414584566,3.1123446027427826,1.440781505601613,-0.5732235290093544,0.5088113767364606,2.1104516047350828,2.7619337952104854,0.18047079719111325,0.18047079719111325,-0.015261511556482027,0.2264461280876706,0.26344981459393757,2.257969396920959,2.1546403168132056,0.02284209485618438,-0.015808550871369315,-1.7430005786247547,-0.4193063411062123,-0.8258898591723676
412,M,35,15,55117,0.15888518914998587,2.15709127749427,3.040699640569553,3.040699640569553,1.8002210928848879,3.214395427986628,2.9115094936233348,-0.2805949758440042,0.3387548504318185,1.0443722224602616,2.5983050318973477,0.011396071851236034,0.011396071851236034,-0.11720040812074937,0.240054721005559,0.23039256179621062,2.168487349345506,2.178882013894579,-0.08116953185557313,-0.07702070711222618,-0.8532050421944861,-0.679006674540791,-0.8169549360328286
413,M,25,11,55409,0.3448047892942504,1.8000722073617037,3.040699640569553,3.040699640569553,2.0989311445696552,2.8149276214341477,1.59124514994506,-0.2001813983807874,0.4390315105423308,1.9108932653617436,2.9093926821246567,0.36941755370609175,0.36941755370609175,0.07647082388258729,0.19149418857108147,0.2983637851067166,2.1694897610677955,2.021468648507873,0.15331060072316893,0.04502456857742275,-0.6086915061051708,0.004257454312025377,-0.3185376792826478
414,M,25,0,55317,0.500578524932833,1.8774672554525245,3.040699640569553,3.040699640569553,7.498298034123221,3.0515269614133547,0.3831249595205671,-0.23188010076042742,1.0619275130038144,7.936574125514056,2.948685503919545,0.4470817124214441,0.4470817124214441,0.4677857400029849,0.21218657896758883,0.3278683074481218,2.3245489678739686,1.955685614933318,0.2883919459652441,0.16966572809616243,-0.7050777390374634,-1.0510981966906578,-0.08883905421746377
415,F,35,0,55406,0.2415182848229906,1.7972330797287053,3.040699640569553,3.040699640569553,0.9688821134993977,3.054717758712065,5.432230741073028,-0.20020457148056617,0.3894859174858147,0.559751561651986,2.6508476146549858,0.42306546671448375,0.42306546671448375,0.010125242224358488,0.22791471599525223,0.2543741953819517,2.220298546443189,2.19005881698167,0.01360356882773836,-0.01449179004304511,-0.6087619685413389,-0.6583548245049581,-1.087557427700084
416,M,45,14,55076,0.36358969280061487,1.9630217583198815,3.040699640569553,3.040699640569553,5.695290630247244,2.942407330380876,0.4925507109600986,-0.02305766706278383,0.7739457813784362,6.173373772301547,3.2345763641987673,-0.14027006576818413,-0.14027006576818413,0.08388057073126699,0.3240408262283505,0.31467909209360173,1.8227516925516973,2.002424403290179,0.03954886657226436,0.04734196939350354,-0.07011143995017921,-0.10497518842259936,-0.011357070304855424
418,F,25,3,54016,0.4209691462719222,1.6755060034226692,3.040699640569553,3.040699640569553,3.3885092631225753,2.46208774667627,0.6921362597635776,0.12915309411199458,1.0657097074171995,4.393209570624441,2.7610877582377586,0.4155486640374604,0.4155486640374604,0.2615760302984968,0.29674625874882965,0.3385112258058274,2.0910546674601296,1.9213759767465834,0.12422288752309257,0.08094052504529996,0.3927157668447876,-0.167170074190175,0.08939153949556927
419,M,18,3,55422,0.3197757913245264,1.962822332011983,3.040699640569553,3.040699640569553,1.005088129481895,2.6232486473734182,10.65839368862372,-0.3647668616970924,0.6107735451898475,0.28528685741971194,2.966221009285367,0.4382749973841402,0.4382749973841402,0.046111874086435876,0.14877575969447984,0.27016694013955256,2.4010973293961233,2.0660780880032172,0.17100003163004654,0.04837263978009915,-1.1091464652540326,-0.3045300362121869,-3.887828816531371
420,M,35,1,55406,0.40074243610050925,2.0754416108432103,3.040699640569553,3.040699640569553,5.972940887521767,3.3133379808256564,0.30350730890852895,1.1200303874453619,0.5176057135830772,10.018538438182915,3.286877461089068,0.14696997473431894,0.14696997473431894,0.20596138099633152,0.2418441280261104,0.30775684045237817,2.2224115855775293,1.9710567732765893,0.15889830807439884,0.09138690180590642,3.4056759965320893,-0.4580369767963813,0.33993740878931883
422,M,56,17,55104,0.5092970356323425,1.805917722294378,3.040699640569553,3.040699640569553,3.8397836535476273,3.4976804480846795,0.4785817349196742,0.4949359222598601,2.770815857046968,6.353563913340546,2.895503540458607,-0.11196859831051875,-0.11196859831051875,0.4759105143866372,0.45037138447657554,0.33902295244127395,1.6939491239838593,1.9989391164683914,0.05892565115576698,0.16659293827941074,1.504951480920517,-1.3393609165248197,0.23686729234919285
424,M,25,17,55112,0.13191654222459562,2.501117853027801,3.040699640569553,3.040699640569553,5.193208251097793,3.1198681800789787,2.310897011457689,-1.300344415677495,0.7046936091400142,1.3158092400887706,2.547282925455398,-0.18864598019599876,-0.18864598019599876,-0.13097667625408124,0.21826467697274557,0.22341553716032167,2.3124718728318023,2.2018161012190016,-0.08634813474814995,-0.10680331489420908,-3.9539567973671845,-0.6249153848684001,-3.004962024054818
425,M,25,12,55303,0.2294642454576643,2.194732432206959,3.040699640569553,3.040699640569553,4.4174620407461465,3.056282734762391,0.6746868972305198,-0.04093239893229788,0.47004030849550255,4.506830728521825,2.7734653688062134,0.11002962490324464,0.11002962490324464,-0.04292987182226051,0.14272808997037667,0.2431339182969233,2.3047620571102034,2.146859608261802,0.08673615548728764,-0.015055030633052696,-0.12446313072108772,-0.19687547281447737,-0.027616553231833898
426,M,18,4,55455,0.27976557168721594,2.2523703933437016,3.040699640569553,3.040699640569553,3.636005504859412,2.7952997664549857,1.8884460483839218,-0.7620886348187141,0.6200484996274637,1.610159656492012,2.764660630504188,0.044930098105359306,0.044930098105359306,0.02952521247957081,0.1592724763487317,0.27103463954317175,2.297300491449061,2.1030944534625773,0.12049309533848424,0.007385521079046435,-2.3172826379754055,-0.3979701615259894,-1.4391632709416984
427,M,35,12,55104,0.33530805770147576,1.9492324674552677,3.040699640569553,3.040699640569553,2.4804849453847195,2.8037731421945256,7.701904293347865,-0.8119282041787501,1.1250959829785483,0.39479841929427834,3.2446506307367065,0.3269571454707627,0.3269571454707627,0.05590923061142423,0.2395421320728485,0.3129460617397553,2.2761896129260304,2.0095156424575675,0.09576592562862726,0.020771190095566775,-2.468829798614608,0.3565815075690836,-6.253393321654538
428,F,18,4,55455,0.3949118162635786,1.6409647427554517,3.040699640569553,3.040699640569553,4.060449573190423,2.741717723135054,0.5763478020657703,0.18183389655161,0.4021103955687893,5.275806777905543,3.224523163955059,0.3783650585897429,0.3783650585897429,0.3060683144707538,0.26313581566116795,0.3170277216403699,2.0193298013451946,2.0248051849566497,0.13177600060241063,0.07585848284331322,0.5529022638878418,-0.03941539539641159,0.10479956661857506
429,M,18,0,54901,0.2470757326824322,2.2159906581278186,3.040699640569553,3.040699640569553,2.7200345082201824,2.820974436517698,2.528668888345579,-0.573663949315811,0.5628205805972647,1.2024902329379226,2.5627742934598507,0.013612883090324157,0.013612883090324157,0.03664119667584238,0.16433472301546584,0.24113068533578969,2.2296035412181427,2.1822029604949944,0.08274100966696635,0.004080959407568066,-1.7443397644922969,-0.4208177621942781,-1.4506061810003466
430,F,18,10,55306,0.4042394599518312,1.6834923065436656,3.040699640569553,3.040699640569553,1.6196878564417176,2.4208061746899823,1.1246296034559684,0.12903728856189614,0.5034510457950445,2.7037343061444696,3.03199634999392,0.17312003967986356,0.17312003967986356,0.32972895174096467,0.3855089742593277,0.30132647131258683,1.856612346223529,2.0387862972353896,0.018730485692503518,0.10119066232098847,0.39236363695022725,-0.30552907055241973,0.14511915466639863
431,M,18,10,55303,0.43972710920775604,2.4340806581368053,3.040699640569553,3.040699640569553,6.804109698569368,3.3853392995490936,1.6032785156454497,-1.858614891657352,0.7260015679699381,1.8965511050620076,3.1074709847859867,-0.09424537312320158,-0.09424537312320158,0.28195422653534025,0.1661178511018593,0.3280786809129678,2.3398352850136037,1.9676259879635276,0.27360925810589676,0.1097187787876511,-5.651489633019729,-0.7820951617612351,-2.9798773246529278
432,M,45,16,55306,0.4213997762314646,1.499170619658412,3.040699640569553,3.040699640569553,0.36619602909017657,2.4646610763089867,1.5610046449265762,0.2747086921795076,2.2711356898252,1.9479119747991371,2.6893805771114088,-0.33259682272568925,-0.33259682272568925,0.25116743668184344,0.5192767754599905,0.3394969107351663,1.1665737969327228,1.9160876574653045,-0.09787699922852594,0.08021360858146082,0.8353066215715608,-0.19835088313125035,0.4288215444939164
433,M,50,6,55115,0.4445113800504493,1.258991028855471,3.040699640569553,3.040699640569553,-0.2314513885312422,2.463402837296202,4.869035782986243,0.059546781823001875,0.49179440630292726,0.624497287778126,3.0309043056642055,1.0194655489862587,1.0194655489862587,0.4867664911008117,0.20891804868307645,0.30560572589523455,2.27845657784173,2.0377573700428027,0.23559333136737287,0.13702404610826585,0.1810638780862754,-0.32717693369662826,0.28993541145787094
434,F,45,3,98155,0.5375811384294235,0.9502705392332899,3.040699640569553,3.040699640569553,5.323645610023691,4.20418346469445,0.38854394086673927,0.4238972851565287,0.7267013560992753,7.825883563610727,3.5907028450076752,1.1096233897653702,1.1096233897653702,0.5992377836540762,0.3957097534711675,0.33662543540522044,2.05989392899866,2.018021764281477,0.14187138495825596,0.1961782132495121,1.2889443226138662,-1.418395194828519,0.16470272169742958
435,M,25,7,55125,0.45626688539565186,1.8328830525268731,3.040699640569553,3.040699640569553,1.5278366931409975,3.326008888983957,1.9835121267308393,-0.2597383017189105,2.7606087543498514,1.5329876735269252,3.273530347833778,-0.1504570450169036,-0.1504570450169036,0.3449656068284074,0.4447897875633681,0.31509457026739907,1.6824260075099695,2.002947268836083,0.011477097832283734,0.13869794705447824,-0.7897861606788372,-0.5424926434494536,-0.5151940712359325
436,M,18,4,43023,0.37339577551936687,2.194499852847975,3.040699640569553,3.040699640569553,4.370206456838697,3.0424231743107186,1.2569906618152442,-0.8143265223382952,1.7878022080789617,2.419031209172565,3.293248938982838,0.11726688067471702,0.11726688067471702,0.15521097179735294,0.3203431835563488,0.3062808935944487,2.311766733522692,2.0295981033067516,0.05305259196301809,0.06595519439286252,-2.4761223637803083,-0.00027678624647808014,-1.0236008342477199
437,M,35,17,55030,0.44351676714934096,2.0608394919988164,3.040699640569553,3.040699640569553,6.447150807370241,2.347879371769441,0.38958265076379345,0.16927188454987563,1.1799494670976358,7.805018099774545,3.050599724367112,0.3562140498829254,0.3562140498829254,0.49032129547411996,0.23169035824018752,0.31264886179129975,2.417053541881742,2.0471762645293863,0.21182640890915344,0.12900623454543314,0.5147049585093377,-0.4057849444507726,0.06594538948272335
438,M,18,11,53705,0.24095690499452593,2.1021859394082423,3.040699640569553,3.040699640569553,3.1458430365214882,3.033891839113786,1.7942108414665243,-0.5530892778333955,0.5157040938434239,1.6947281614262195,2.687563812628353,0.10407151142282123,0.10407151142282123,-0.018265239155031407,0.17716960357100464,0.2606702543466538,2.2062574508310635,2.15424402656504,0.06378730142352129,-0.02128404029678794,-1.6817783683108791,-0.601005247692333,-0.9923587785875687
439,M,35,14,55129,0.30482977196304445,1.8034291305313457,3.040699640569553,3.040699640569553,0.6502455036355465,2.3931453082075556,2.1159662728845983,0.15416513605309104,0.36273689707864765,1.4370265157507962,2.8981530873964765,0.23776528906778394,0.23776528906778394,0.13228523642778747,0.24766067586227397,0.2698286183405929,2.0411944195991296,2.1348965958975756,0.05716909610077048,0.033385554591907826,0.46876987378499013,-0.43468159247676397,0.32620822834300606
441,M,35,1,55127,0.4520947369080976,1.6883031975084735,3.040699640569553,3.040699640569553,1.1258883109159172,2.873810459007335,8.171014528514036,-0.4739702791217738,1.2182577321519634,0.37213244817501606,3.155143849603947,0.39000181534992606,0.39000181534992606,0.3648828166940068,0.3099217351426017,0.32068778122102415,2.0783050128583995,1.9757104020930532,0.1421730017654959,0.12903742672225912,-1.4412012573662283,-0.9140335693279659,-3.8728180367878666
442,M,25,1,55105,0.21636859106967485,2.1111124216280257,3.040699640569553,3.040699640569553,3.2946545031659245,2.9963971612590323,0.8052703555178616,0.09875163773921618,0.39815260348996223,3.775998482663761,2.760143083496002,0.07804664793458471,0.07804664793458471,-0.048453735833312264,0.20349479664956996,0.23647811465225185,2.1891590695626104,2.136553370874198,0.01287379442010489,-0.02193397134017695,0.30027406937928935,-0.3973381969413829,0.0795217664302297
443,M,25,3,55421,0.5393107408954011,1.1603379955807316,3.040699640569553,3.040699640569553,1.9827358526122454,3.9005234242146813,2.920449422634325,-0.6926222833268176,0.8779579746330404,1.0411752441262137,3.5178814736872472,1.0982860844253952,1.0982860844253952,0.6324798381601423,0.21013348947245722,0.3327692354099044,2.258624080006127,2.016590835293344,0.32917725142294385,0.20147145263000202,-2.1060563279623175,-1.41838931628925,-2.0227683474454725
444,M,56,0,55108,0.320826139039558,1.7860074618154098,3.040699640569553,3.040699640569553,2.400270631738669,2.637804187048019,2.8227532266497324,-0.5508887323925419,1.2556735271142072,1.0772105800330611,2.909517260173522,0.40710874087822213,0.40710874087822213,0.06911956595668356,0.27608961477467553,0.26479900410529106,2.193116202693632,2.0788341744815866,0.04473652426488245,0.05463973020991455,-1.6750871705798187,-0.282102803977925,-1.5550229468860284
445,M,45,12,55117,0.19446853710626927,2.3088414339741585,3.040699640569553,3.040699640569553,3.56568231179788,2.876876921152028,1.0397748828696014,-0.2571727755424356,0.9925749923245893,2.924382662694968,2.7468010413700523,-0.2755266313975042,-0.2755266313975042,-0.08511572730135343,0.2850669307957194,0.24237475589101237,2.0333148025766543,2.136862196493719,-0.09059839368945011,-0.05105155044759444,-0.7819851661561583,-0.28868078304169986,-0.2674017925668863
446,F,50,0,55042,0.47615914104782187,1.703474398114549,3.040699640569553,3.040699640569553,4.538127521327677,3.8364552254075033,0.7966191775846598,-0.5274498208261098,0.43738056531710134,3.8170053221526996,3.3886072029320826,0.2162782494664941,0.2162782494664941,0.314449661991417,0.3342983416120871,0.3486425039755013,1.9197526475810431,1.9746835586634444,0.14186079943573476,0.1242903154822653,-1.603816480604427,-0.6209221550925895,-0.4201766424836717
447,F,45,11,55105,0.4789480452579802,1.7022086417590514,3.040699640569553,3.040699640569553,5.943568248735132,3.485334788353136,0.2661722014753328,1.5103713418163904,0.5326341171182865,11.42380618154577,3.9701509711144793,0.4323807895051859,0.4323807895051859,0.35780489103255164,0.33608513700141857,0.33847890236839034,2.1345894312642373,1.9725544025680892,0.14286290825656162,0.13803775878834196,4.592585596187652,-0.43425079923495014,0.402018865096521
