,Unnamed: 0,userID,gender,age,occupation,zip_code,x0_actual,x1_actual,x0_pred,x1_pred,dist,actual_dev,actual_entropy,bias,bias_avg,bias_effect,bias_effect_avg,bias_ratio_in_error,bias_variance_ratio,dev,error,error_avg,filter_bubble,inflated_diversity,inflated_diversity_avg,pred_dev,pred_dev_avg,pred_entropy,pred_entropy_avg,stereotyping,stereotyping_avg,var_effect,var_effect_avg,variance_ratio_in_error
184,184,229,M,18,10,04576,-0.6578357,9.130521,0.9263937,4.785969,4.6243825,0.3831610293634011,1.3770060857731845,3.040699640569553,3.040699640569553,1.1254437133725648,2.541559044414372,0.7967272965673132,0.7211434578877467,0.8808488219840486,3.8164873397338823,3.5113571459889146,0.0926702658325508,0.0926702658325508,0.1338807137289031,0.4039512241634798,0.3425350010611041,1.4696763516057354,1.9423490679922173,-0.0207901948000787,0.038779356551752,2.192780653198356,0.3861744438923125,0.5745546776401085
185,185,230,M,45,1,43210,2.8074253,6.6708274,3.4406896,6.2204833,0.77706724,0.1766717770015657,2.3151035490799563,3.040699640569553,3.040699640569553,3.4320461273913354,3.136937910942766,1.0684839366584258,-0.2316452898202879,0.3706532670762668,2.8458075374338616,2.9066060594934284,-0.1231212491232374,-0.1231212491232374,-0.1270165929322994,0.17441141380794,0.2479931996636998,2.191982299956719,2.159744704564297,0.0022603631936256,-0.0738947811696139,-0.7043637494961796,-0.4517077848102248,-0.2475092711755633
186,186,231,M,25,3,55455,7.1054034,5.5244455,5.4773083,7.4449477,2.5177417,0.2950066525520819,2.302495884112375,3.040699640569553,3.040699640569553,4.179319213556417,2.8536880468820196,12.740900062193814,-1.4067172921092008,0.5234882147342718,0.2386565804398896,3.059917817334877,-0.0147057339615064,-0.0147057339615064,0.0344951724727538,0.1747946635037503,0.2674899467199456,2.2877901501508684,2.082731455897683,0.1202119890483315,0.026416136044371,-4.277404764499422,-0.1410645665975433,-17.92284443452323
187,187,232,M,25,20,55408,1.8216487,1.4881903,2.3194911,8.635214,7.164342,0.4784905251867011,1.2976715810401362,3.040699640569553,3.040699640569553,1.805893015980354,3.4608883789922604,2.4380844693213235,-0.4549531794809461,0.415808598562679,1.2471674705413205,3.81663752774461,0.8232318450902776,0.8232318450902776,0.3442082565684339,0.2358922715734114,0.3369292537482258,2.120903426130414,1.97805013885206,0.2425982536132897,0.1388952916735284,-1.3833759693236882,-0.6774147439091825,-1.1092142811608514
188,188,233,F,45,20,37919-4204,0.18507527,8.543468,3.4507396,5.135857,4.7197857,0.4036369797818587,1.6860644129562974,3.040699640569553,3.040699640569553,3.258655708925371,2.6874801352449436,9.17738111177423,-1.15697988864053,5.630038425414771,0.3313254188243802,2.945685552835146,0.5362613117827004,0.5362613117827004,0.351688101272492,0.3516341759838794,0.2904902854935972,2.222325724738998,2.070572487386564,0.0520028037979792,0.1112600430782148,-3.518028331535461,-0.541087241441074,-10.618045376712251
189,189,234,M,35,7,39652,-0.39643264,9.707627,4.378736,7.2121677,5.387908,0.5000276221251204,1.2910835102434428,3.040699640569553,3.040699640569553,0.3875359355554538,2.9250506871470474,4.528934889548771,-0.1859605308351191,0.4563806793478287,0.6713939843971802,2.913656462794768,0.8886669945118351,0.8886669945118351,0.4526168789861624,0.1943922328471203,0.3340733923241781,2.179750504755278,1.9302393230714676,0.3056353892780001,0.1629768716854825,-0.5654501192704701,-0.9353257085884064,-0.8422031361781812
190,190,235,M,25,0,98153,1.5952616,6.739699,2.7651453,10.617891,4.0508027,0.2057237232255802,2.295884360733094,3.040699640569553,3.040699640569553,4.4430193523089905,2.8449581728158826,0.5473762700882144,0.3059090053628238,0.687416879213944,5.5550446863169975,2.819863999720189,-0.2995055444741628,-0.2995055444741628,-0.0741891545007133,0.366774462320816,0.2588567632724312,1.996378816258931,2.1526656600520067,-0.1610507390952357,-0.0553345912269663,0.9301774026537276,-0.2878942868055849,0.167447330341898
191,191,236,M,25,5,55126,3.1751606,7.880909,5.325271,6.731992,2.437824,0.292105435626682,2.032304776876205,3.040699640569553,3.040699640569553,2.1260659080563338,2.942312171810647,1.222673804972073,0.0186643214460235,0.5151157923728683,2.48692629890685,3.1643900104252665,0.1776068631099487,0.1776068631099487,-0.0145588840963681,0.1713899286293767,0.2924674837491645,2.209911639986154,2.0574430701410407,0.1207155069973053,-0.0014226865716769,0.0567525955123984,0.0040854222123536,0.0228203769196314
192,192,237,M,25,6,46835,2.444446,6.126038,4.017306,6.3225627,1.5850898,0.312983831196629,2.0703382459244177,3.040699640569553,3.040699640569553,4.991592221543334,3.091783179800069,0.5287361626847963,0.116202444714136,0.4853901446110614,5.750882680559628,3.0242605940486893,0.1140938621079152,0.1140938621079152,0.0713568363612561,0.2285400714767177,0.2630252441046207,2.184432108032333,2.1007866745789903,0.0844437597199113,0.0483768221929084,0.3533367318755767,-0.3186187076992309,0.0614404347127444
193,193,238,F,50,7,90291,-1.1062375,10.317302,1.452939,9.560963,2.6686013,0.4599274889263626,0.9743362856129478,3.040699640569553,3.040699640569553,-0.0539769365833706,2.6318354772390147,1.6845659866717275,0.3501076549112593,2.0161860393212003,1.8050344507888345,3.1107816059631928,0.9216698229063094,0.9216698229063094,0.4479000652576386,0.4040413095740154,0.3198199266357422,1.8960061085192572,1.970446105301086,0.0558861793523471,0.1384053561566233,1.064572220449315,-0.9654125807789165,0.5897794471369103
194,194,239,M,18,19,94618,2.961095,8.813259,1.589309,9.4244175,1.5017695,0.371716839717191,1.975246535021344,3.040699640569553,3.040699640569553,2.2558914247842923,2.739171307804442,0.7816697469709368,0.3638118350301079,0.4989025695278063,3.890005532838677,3.1803557082110707,-0.1432357851959027,-0.1432357851959027,0.2306004208477389,0.3460869560646145,0.2916846012790864,1.8320107498254412,2.088856438810947,0.0256298836525765,0.0785473327037054,1.1062425160109988,-0.0159090451546833,0.2843807050330167
195,195,240,M,50,17,55113,5.7481656,6.0227985,7.761775,7.1239653,2.295036,0.2696063682801935,2.3411228260711363,3.040699640569553,3.040699640569553,4.37408328480175,2.654082795569005,1.114992033600125,-0.633909468696808,0.9249757651085871,2.7271043639223462,2.472157452104426,-0.2283008854099804,-0.2283008854099804,-0.0096215921935036,0.2693915034408466,0.2535831454357775,2.112821940661156,2.131555868166188,0.0002148648393469,0.0141694155321486,-1.9275282936200204,-0.4329672558570415,-0.7068040076206289
196,196,241,M,35,20,55121,8.964464,6.969037,6.5959544,7.6094804,2.4535701,0.410546646003952,1.848960886466981,3.040699640569553,3.040699640569553,2.3058595233563057,3.004980565059479,9.414098288114037,-0.8590483762105828,0.8798900332650721,0.3229942526103271,3.290706062594615,0.446734075203703,0.446734075203703,0.2462818712970921,0.2214622930597464,0.3093147280512215,2.295694961670684,2.031713832794269,0.1890843529442056,0.0993165777615044,-2.612108088775378,-0.5385299783312746,-8.08716584789119
197,197,242,F,18,4,53706,2.4925358,5.0142107,6.9814024,7.6444464,5.2026978,0.2098011908376708,2.0760225247980313,3.040699640569553,3.040699640569553,2.1586023921483064,2.839266451047089,0.7835517676819631,0.5165788625804203,0.7227319849785624,3.880662090221646,2.880665412891393,0.0830554013565807,0.0830554013565807,-0.0963503843691021,0.2195922559563231,0.2517796075776726,2.159077926154612,2.11573646920053,-0.0097910651186522,-0.0444997156085141,1.5707611617741124,-0.0997766766522653,0.4047662809220262
198,198,244,M,50,7,19072,3.2041981,4.791778,5.204834,7.390347,3.2794976,0.2916625805771635,2.1599434613019115,3.040699640569553,3.040699640569553,2.717311300516883,2.85961548862039,0.3426236699389525,1.912511266114733,1.0509324365388186,8.874750658970333,3.1019643655581435,0.0745775725488422,0.0745775725488422,0.0030708586537192,0.2123938583634612,0.282186402287006,2.2345210338507537,2.079198546840219,0.0792687222137023,0.0084365534288045,5.815372319460289,0.0424317392006444,0.6552716287958225
199,199,245,M,35,16,66046,1.6407703,8.512718,7.6536355,7.2725534,6.139426,0.242338433692773,2.0983832343248188,3.040699640569553,3.040699640569553,2.7042739143621244,3.006961217077682,1.2130009843163592,-0.1334107367566054,1.1697742105683548,2.506757768447546,2.6709476061653614,0.2997037920357357,0.2997037920357357,0.0120167714792372,0.2252981650304387,0.2509163993953606,2.3980870263605545,2.192465647298002,0.0170402686623342,-0.0103029809013462,-0.4056619793039293,-0.8616019187136459,-0.161827355004133
200,200,248,M,18,17,72703,10.407199,6.2065153,10.636671,5.350801,0.88594836,0.4985769643162915,1.766072640092349,3.040699640569553,3.040699640569553,2.0546830865217407,3.492369518030128,23.556053727450127,-0.9350215388004396,2.259913329953256,0.1290835755322714,3.01179358701891,0.074564263469647,0.074564263469647,0.3613464616231091,0.430519729511342,0.3439884931990966,1.840636903561996,1.9302624148524528,0.0680572348049495,0.1514353025930349,-2.8431196569552872,-1.279794158189695,-22.02541760430625
201,201,249,F,18,14,48126,3.7084396,4.8113995,6.2356477,5.9185567,2.75909,0.2111177933362467,2.2260506109042333,3.040699640569553,3.040699640569553,2.954980526035772,2.690080038795992,0.7198899555850399,0.3694047558618661,0.710616874272977,4.2238395146080885,2.770283959213247,0.1032494149569864,0.1032494149569864,-0.0710630754596212,0.2338340524530541,0.2427983491352745,2.32930002586122,2.1177567816455896,-0.0227162591168073,-0.0344626916905808,1.12324890837386,-0.1099571259115564,0.2659307732903013
202,202,251,M,56,17,55105,6.577774,7.2644506,9.280791,6.890548,2.7287552,0.3466983081431618,2.1466115524666884,3.040699640569553,3.040699640569553,4.7526533814414,2.524527236885036,0.4716784561409388,0.3871905091468336,1.4542126992340605,6.446551885043025,3.115670442031813,-0.0940830151963485,-0.0940830151963485,0.1085257252824306,0.3414665110004783,0.3047835176535412,2.05252853727034,1.9995285407431715,0.0052317971426835,0.0408132707137171,1.1773300419947192,0.2277725299641664,0.1826294215868025
203,203,252,M,25,12,94112,9.246136,7.6520834,9.287897,6.1356907,1.5169677,0.4173797980324759,1.579914834918381,3.040699640569553,3.040699640569553,0.2667143959331981,3.07860504466225,4.83724151628003,-0.0954329127179333,1.2393675336513608,0.6286019894470627,2.5403539267750275,0.3127024738022368,0.3127024738022368,0.2224707569140805,0.3492575011081554,0.315255854174219,1.8926173087206175,1.9826489575678896,0.0681222969243204,0.1006928746669359,-0.2901828233999254,-1.0592756176133238,-0.4616320474187156
204,204,253,F,25,11,97370,1.7662301,5.9032073,-0.6629989,8.907986,3.863916,0.4545272901424702,1.7328679513999037,3.040699640569553,3.040699640569553,8.217424732342485,3.121582031649325,0.3467763891752372,-0.1653472451823402,1.843131265152858,8.76847367781141,3.2175888400891335,-0.2240493167520494,-0.2240493167520494,0.381297243315331,0.43315683691954,0.3080766881243846,1.508818634647854,1.9934370555273215,0.0213704532229301,0.1435696804816747,-0.5027713089951078,-0.953870942082588,-0.0573385206444045
205,205,255,M,35,0,85310,5.8525724,7.0299444,9.298212,6.484251,3.4885833,0.2271516315149752,2.3676400145462666,3.040699640569553,3.040699640569553,4.729340468217094,2.595244572406253,0.9695262178125388,-0.592805120209081,1.1267866053305322,3.1362737641381484,2.693879250487898,-0.2670155865638426,-0.2670155865638426,0.0182228170787779,0.2846664123283535,0.2393311624524453,2.100624427982424,2.169458283427727,-0.0575147808133783,-0.0137952996612804,-1.8025423159475435,-0.2162655522675151,-0.5747401060962177
206,206,256,M,45,16,55076,7.9437156,7.852563,10.043893,6.194448,2.6758344,0.3799845208093741,1.9878598281746935,3.040699640569553,3.040699640569553,1.9604025655590256,2.3504488393813148,1.2079442906137647,0.0120653363945591,2.242734597708193,2.517251552242159,3.3195110245799295,0.0052139635482271,0.0052139635482271,0.1538971351638572,0.3763004516245521,0.3328758238986451,1.9930737917229209,1.933042102336992,0.003684069184822,0.0456027181501239,0.0366870640382868,0.3105067895707731,0.0145742542121422
207,207,257,M,18,18,55113,3.307439,4.2377357,6.947753,6.2880116,4.17798,0.2813352827761812,2.011460822278007,3.040699640569553,3.040699640569553,1.1237966500978829,2.9352169780015966,2.262734970264311,-0.0164614180068128,0.8048331270995401,1.3438160812153654,3.1336220312882883,0.3096593632285396,0.3096593632285396,0.0258381846603529,0.1582467106418559,0.2541347794910226,2.321120185506546,2.1286373113228865,0.1230885721343253,0.02581907292248,-0.0500542278165809,0.3318183245404878,-0.037247826184154
208,208,258,M,25,7,55436,6.7141805,7.181231,3.9574275,6.2801285,2.9002883,0.3046507002377103,1.9483279805949736,3.040699640569553,3.040699640569553,0.7834069982346119,2.555318133999127,12.383316714446098,-0.2808983647195286,0.4672786935530543,0.2455480797824012,2.965625039065084,0.2843266823360029,0.2843266823360029,0.1335245644485788,0.1692537542012559,0.260423191148815,2.2326546629309765,2.147816265836229,0.1353969460364544,0.0426103795838128,-0.8541275566392459,-0.496787350793767,-3.4784534148919146
209,209,259,M,25,1,60615,2.4863632,8.267598,2.3361542,8.77916,0.5331583,0.2334187750809006,2.0528569248427875,3.040699640569553,3.040699640569553,1.9938137804592353,2.555790716300719,1.628139609157676,-0.1015623817676825,0.4228430484664573,1.8675914666449709,2.7771659826862587,-0.0561382926726232,-0.0561382926726232,-0.0223262555495851,0.2287972005300157,0.2545723358143397,1.996718632170164,2.1124336087298197,0.0046215745508848,-0.0227416200266446,-0.3088206977363801,-0.2019269949486937,-0.1653577365563573
210,210,260,M,18,19,98126,9.996498,6.7333508,10.59749,6.811393,0.6060381,0.491551181334155,1.6831068067870063,3.040699640569553,3.040699640569553,2.0730644881130953,2.979055636850272,2.5124604119814817,-0.5883182688792694,2.483233437019228,1.2102477818432449,3.197948255102314,0.0520931085937366,0.0520931085937366,0.4484851734923989,0.4322399314138802,0.3424857465873763,1.7351999153807431,1.9109793373497777,0.0593112499202747,0.1461101152875795,-1.788899148721696,-0.7807722317399733,-1.4781263602046413
211,211,261,M,25,20,75801,2.2815583,7.7085767,5.1866956,5.9681454,3.38658,0.1667101314626906,2.2482027442066683,3.040699640569553,3.040699640569553,2.7311252443164684,3.257696432995215,1.5462437841573693,-0.2842948717609294,0.5105664989388334,1.9665072685977472,2.533824106939104,0.0314515612747308,0.0314515612747308,-0.0855301499902863,0.1447927500014669,0.2207013113976982,2.279654305481399,2.215224026208937,0.0219173814612237,-0.0582525932269103,-0.8644553143792253,-0.9059973312460508,-0.4395891783281536
212,212,262,F,25,1,68503,8.344751,5.4109187,10.776358,5.3233,2.4331844,0.4329316427280011,2.184475579101679,3.040699640569553,3.040699640569553,4.49566486368113,2.9450772978209203,0.7870110057259018,-0.4727307974194846,17.097859795804226,3.863604979405536,2.9152977384366094,-0.4719392780716609,-0.4719392780716609,0.2529745485592772,0.4692617234025249,0.3253837197239398,1.712536301030018,1.9574771371269857,-0.0363300806745238,0.1057929965231999,-1.437432365799585,-0.9887851612139222,-0.3720443403147161
213,213,263,F,25,7,22304,2.8728628,4.4437785,3.9764817,6.643931,2.4614315,0.2444420798082366,1.9904949922417616,3.040699640569553,3.040699640569553,1.5268431233379631,2.700857691598703,3.791270259728069,-0.3053940577001331,0.3705889379994971,0.8020266117318813,2.56122332344689,0.1787140514755847,0.1787140514755847,0.0283392664730361,0.2019249883761434,0.2487854815075158,2.169209043717346,2.148894261345606,0.0425170914320932,-0.0057602329441632,-0.928611601480872,-0.4440287478842818,-1.1578314084561927
214,214,264,M,35,0,20755,4.7435927,5.8147154,8.200757,6.398865,3.5061684,0.1745118200858955,2.4330157337408544,3.040699640569553,3.040699640569553,3.4486072206171237,3.1353085018594204,0.7469734951631706,0.1690036225326382,0.7904024698787235,4.070692816088924,2.7354093867053764,-0.3179138923391056,-0.3179138923391056,-0.1365367949767827,0.2393413306531119,0.237173530970904,2.115101841401749,2.1602141622644013,-0.0648295105672163,-0.0659957708308507,0.5138892542899454,-0.2337213854504667,0.1262412266184419
215,215,265,F,35,7,55116,2.5662234,5.8276753,3.8131242,5.681247,1.2554692,0.3643211672828,1.9997933271911617,3.040699640569553,3.040699640569553,3.678677485184729,2.91361574791979,9.558834909567354,-1.2617223897406404,0.6834684440127373,0.3181035836832105,3.170959346250666,0.447831555752306,0.447831555752306,0.0903650370723245,0.2333516045922471,0.3170291188165985,2.4476248829434675,1.9948281625846571,0.1309695626905528,0.0457285612015046,-3.8365188169829225,0.0606366852368851,-12.06059602523558
216,216,266,M,35,11,75229,2.3766015,6.507,2.8063161,8.759425,2.293049,0.3805750575440618,1.7437212092686063,3.040699640569553,3.040699640569553,0.695338744463563,2.4942355961706415,9.502043304450654,-0.2821074007866113,0.4325643892391141,0.3200048182421272,3.4747224755081425,0.4341778820096471,0.4341778820096471,0.1385060325399889,0.2351942594116329,0.3380623281916585,2.1778990912782534,1.9393877089775995,0.1453807981324289,0.0409204140559948,-0.8578038721738599,0.2689124558247858,-2.6805967387803973
217,217,267,M,45,12,55001,1.0054286,5.1076837,1.7037914,8.032824,3.00735,0.3750598793343229,1.6473436204132317,3.040699640569553,3.040699640569553,2.357847049365231,2.5800874201408477,2.196553976502249,-0.4840785220064063,0.345006098737745,1.3843045393364315,3.245883865674174,0.2577626070506549,0.2577626070506549,0.1691826991542283,0.3136225088478165,0.3105991957966853,1.9051062274638864,1.968637714324619,0.0614373704865063,0.0628656933356832,-1.47193738787232,0.0069272756667515,-1.0633046024525032
218,218,268,F,18,12,29708,0.90681773,7.156331,0.1342238,2.8217692,4.402877,0.2645198456441962,1.7500538080510166,3.040699640569553,3.040699640569553,0.2888506988926982,2.8685500777825927,2.034182014301859,0.3224509441824978,0.6340011296952565,1.4948021461162782,3.164897612017005,-0.0347719550399183,-0.0347719550399183,0.0251963843598654,0.406390139485009,0.2736687410138884,1.7152818530110985,2.1058872132708446,-0.1418702938408128,-0.0109924225955601,0.980476470077034,-0.0123468982843828,0.6559239111506898
219,219,270,M,50,14,55414,4.6323566,7.2719173,5.412726,8.043106,1.0971364,0.2563943416763019,2.184772241124909,3.040699640569553,3.040699640569553,2.725351954673467,2.829072579167048,0.6321770893878064,0.5995423006920347,0.5152518050233172,4.809885855740414,2.6760717416981565,-0.0402146652919728,-0.0402146652919728,-0.0469708506847205,0.2240412118066735,0.2580236810585701,2.1445575758329363,2.108616822401552,0.0323531298696283,-0.0028518152039641,1.8230280582205127,-0.2089643141151196,0.3790169066163594
220,220,271,M,18,4,48202,4.449826,4.117821,6.4260144,6.1209855,2.8138921,0.2365442225613271,2.342382257312813,3.040699640569553,3.040699640569553,4.417276555673801,2.9995068615009597,2.845421224813489,-1.1788583258848273,0.6565052207906648,1.0686290008850496,2.667835503738193,-0.0812132861532655,-0.0812132861532655,-0.0558336320732477,0.203011384875952,0.2696437007750509,2.261168971159547,2.098364281272781,0.0335328376853751,-0.0348709457340888,-3.584554087800419,-0.4263973597475109,-3.3543485015207843
221,221,272,M,18,0,80302,3.945321,5.949964,5.288108,7.376979,1.9594508,0.1380530753542926,2.31573606582462,3.040699640569553,3.040699640569553,2.6114711077240815,3.11017109741196,0.99212742218427,0.1263165865899522,0.439590199987873,3.064827735408363,2.627777738647631,-0.2243360827465705,-0.2243360827465705,-0.131802846599431,0.2108627473922063,0.2213977809007605,2.0913999830780496,2.192909317598976,-0.0728096720379136,-0.0962940913103628,0.3840907994420406,-0.509583790135324,0.1253221494326054
222,222,273,M,18,4,55427,4.899143,4.6933537,7.219066,6.071194,2.6982377,0.3078792176437877,2.32197710986942,3.040699640569553,3.040699640569553,4.3470696497810355,2.514719799076542,0.4845618310933269,0.5187567364002015,0.7841254625581084,6.275153025793961,2.658420721207816,-0.2702268861244055,-0.2702268861244055,0.0451273088940909,0.2741467201514803,0.2926192591338793,2.0517502237450147,2.0473767998507384,0.0337324974923073,0.0134167098524355,1.577383421915127,-0.0946734709908379,0.25136971408208
223,223,274,M,18,4,55455,1.9988334,8.525691,5.326912,6.193383,4.0639596,0.2437677006112123,2.2222687280802873,3.040699640569553,3.040699640569553,3.5374169670615903,3.0037569581393884,0.7595971648173648,0.0789260883690601,0.6059825299953852,4.003042377469444,2.6547222379338957,0.1029718850277165,0.1029718850277165,0.0235978009968598,0.1653389501653142,0.2473275650591169,2.325240613108004,2.185211624654717,0.0784287504458981,-0.0052836663056668,0.2399905285353618,-0.6547107398604607,0.0599520329552628
224,224,275,M,25,0,48162,1.2677519,8.421574,5.184132,7.1150417,4.1285663,0.2536703556086229,1.9805416469215045,3.040699640569553,3.040699640569553,1.811913575415762,2.8786369111521593,1.500022322611121,0.0006528347927126,0.5312895932031318,2.02710292689281,2.6983167039569436,0.2846686825255544,0.2846686825255544,0.0301345917127114,0.1607436924563039,0.2426106164907847,2.2652103294470587,2.150616753513561,0.0929266631523189,0.0089879387605311,0.0019850745195526,-0.6692083063196964,0.0009792667620461
225,225,278,M,45,18,60482,8.617465,2.5371141,8.736752,3.0017529,0.4797066,0.5893688048765903,1.180117768784934,3.040699640569553,3.040699640569553,13.277143150751868,5.121336567037717,0.6434559551814301,-3.439826797906879,28.120194083076484,4.725575412092024,4.28452335229677,0.0949567134882336,0.0949567134882336,0.730203597830013,0.6094722809468699,0.3620525936091332,1.2750744822731677,1.9337232073241952,-0.0201034760702796,0.218213288110599,-10.459480108016963,-2.7111183345510277,-2.213377037905851
226,226,280,M,50,7,19118,1.2164471,2.7082303,3.7779274,9.664917,7.4132767,0.4596107265614383,1.1225210136327688,3.040699640569553,3.040699640569553,-0.2426221297231203,2.4624033881235956,2.110290528939794,0.322112507348534,0.8959736074419181,1.440891478623654,3.238954527062811,1.2422969273724067,1.2422969273724067,0.4020118407613168,0.2414385514325598,0.3323357978682633,2.3648179410051755,1.9167514903489309,0.2181721751288785,0.1254785636556718,0.9794473853176447,-0.4207621706532937,0.6797509735106612
227,227,281,F,35,0,94117,0.6950915,8.998753,-0.4997263,7.348702,2.0372179,0.3154783765388161,1.7769519305261583,3.040699640569553,3.040699640569553,2.231128036074794,2.7003906396417303,0.7053864490577783,0.5615302168801369,0.1606429684950988,4.310686212686925,3.016349856106885,-0.3477138539963864,-0.3477138539963864,0.0851220894488948,0.3759027446626081,0.2691232911425801,1.429238076529772,2.098224125499323,-0.0604243681237919,0.0451332518023508,1.7074447286363754,-0.0501567906609769,0.3960958057237239
228,228,283,M,25,0,10003,0.79811686,9.363187,9.912964,7.298688,9.345726,0.5043293503773001,1.3621751374805098,3.040699640569553,3.040699640569553,1.6684013353086673,2.5809552270430616,0.911142415603701,0.2659893912776878,1.3129276085241262,3.3372386012288304,2.9106475525964077,0.3825397294484347,0.3825397294484347,0.5456424108621174,0.3724197138490899,0.3346027086944,1.7447148669289445,1.9209654082127023,0.1319096365282102,0.1665608840305082,0.8087938464533795,-0.9805827599948492,0.2423542164937104
229,229,284,M,25,12,91910,3.663904,3.7273242,9.537526,6.1229243,6.3433695,0.1950587318128906,2.3212535727721355,3.040699640569553,3.040699640569553,3.861732996917785,2.925340249349614,0.7947996234367323,-0.061191264430773,1.230257576474418,3.8257436854606146,2.720604799769278,-0.2549215398048985,-0.2549215398048985,-0.0974642518926222,0.299002709971205,0.241616645893409,2.066332032967237,2.1317872727825686,-0.1039439781583143,-0.0496591401243431,-0.1860642557606482,-0.2381332920704522,-0.0486347939271959
230,230,285,F,35,0,94109,1.4921561,9.288607,1.5516202,9.365474,0.097182974,0.4024311417563421,1.875805591071584,3.040699640569553,3.040699640569553,5.229410518598771,3.0271442106119095,2.4458724401642624,-1.529857632400506,1.9501486006134925,1.243196329717564,2.915841087554116,0.0932683006585515,0.0932683006585515,0.2968542092710052,0.368727078258676,0.2974899013948812,1.9690738917301351,2.043500586360002,0.033704063497666,0.1031685201931221,-4.651837552962806,-0.6148892635129569,-3.741836620463346
231,231,286,M,25,1,54601,2.6913261,6.262642,3.4884758,6.7326603,0.92539984,0.2564592329123457,2.180647530716144,3.040699640569553,3.040699640569553,2.1111353986047217,2.7683759494565576,1.421362324449777,-0.0672737894751204,0.420115290238358,2.1392853801346092,2.7343728785031205,0.0348283945976106,0.0348283945976106,-0.043286740347123,0.1932344240080024,0.2582126518319754,2.2154759253137546,2.1087756230168666,0.0632248089043432,-0.0028952908110543,-0.2045593874767504,0.0156806664443131,-0.095620429782902
232,232,287,M,50,13,94706,-0.7669241,9.020638,1.1084232,5.04401,4.3966465,0.3728070845675955,1.32753005458423,3.040699640569553,3.040699640569553,0.0843909993871158,2.8277969427797824,11.27203532861604,-0.0964376275707152,0.2844534548807095,0.2697560424469397,3.3768922484551225,0.5081465264483409,0.5081465264483409,0.145645314935186,0.3297921908475198,0.3157973117565981,1.8356765810325708,2.0044098679399407,0.0430148937200756,0.0556686526276929,-0.2932378594916541,0.0548768828400309,-1.087048344985018
233,233,288,F,25,12,97119,9.879427,7.509535,8.051373,7.2322364,1.8489666,0.4380740972292916,1.758025474599756,3.040699640569553,3.040699640569553,1.2911114288482035,2.908547638007054,12.73862643286107,-0.5868789366815652,0.9003696601552361,0.2386991766024037,2.8581759048596975,0.3498693646278645,0.3498693646278645,0.2808275348877331,0.2707008757867536,0.3277696736101367,2.1078948392276207,1.9379015975554992,0.1673732214425379,0.1086233712606663,-1.784522571825477,-0.3094465778855476,-7.476031535701185
234,234,289,F,25,0,11801,9.374385,7.6670704,5.1141844,8.87036,4.426874,0.3712157200598824,2.0946981902864796,3.040699640569553,3.040699640569553,3.299250103479555,2.646165633299724,1.3067521445796628,-0.4973567084168563,1.0501854722149877,2.326913832268966,3.0002417910354433,0.0296584646768653,0.0296584646768653,0.252558682102497,0.2700769056205141,0.2818028770721525,2.124356654963345,2.081216875618048,0.1011388144393682,0.0880032556834266,-1.512312364517991,-0.0677261559359926,-0.6499219453448091
235,235,291,M,35,12,55110,-0.32653624,9.624293,-0.22066237,4.3564634,5.2688937,0.3762354824064912,1.6004894143084551,3.040699640569553,3.040699640569553,1.6035267739050332,2.5149949654311503,1.805581076379672,-0.1399469345166843,0.482321669035351,1.6840559974556155,3.249395680559829,0.2849487130806849,0.2849487130806849,0.2123591448560343,0.3636379558398654,0.3142013844936761,1.88543812738914,1.985622808439148,0.0125975265666258,0.0604735780096572,-0.425536593483693,0.0937869703262452,-0.2526855366606705
236,236,292,M,35,7,19406,1.8319317,7.6653924,6.444696,8.38733,4.6689177,0.3420602362585085,1.6235870685034512,3.040699640569553,3.040699640569553,0.5958581666486458,2.39974078586712,7.094344133434026,-0.1774744439820455,0.8837045174651235,0.4286089853238763,2.9949448766536197,0.478664439791362,0.478664439791362,0.1333052926765184,0.2473740014766202,0.3064478573414304,2.102251508294813,2.033959771690687,0.0946862347818882,0.0344027527978741,-0.539646478026487,-0.349579124574465,-1.2590647804984902
237,237,293,M,56,1,55337-4056,-0.5604954,9.3507805,0.5514443,8.548257,1.3712964,0.3651920420336401,1.6379697068361276,3.040699640569553,3.040699640569553,3.1369662250058794,2.8249880205506472,1.493984849351786,-0.535752714360721,1.9443797828276868,2.0352948303919276,3.1803872487204563,0.2193350860557343,0.2193350860557343,0.1439687993708692,0.392155843413375,0.3052254708923432,1.857304792891862,2.0108035291430597,-0.0269638013797349,0.0583590777171523,-1.6290630859908068,-0.1631175477154631,-0.8004064382540123
238,238,294,F,45,9,43147,0.1050384,5.09,-0.24436827,5.1729712,0.35912284,0.4808946299683703,0.9743147528694048,3.040699640569553,3.040699640569553,-0.0566632893324066,3.179494512146207,0.6769681931975783,1.2454000130162826,1.917966708200345,4.491643287119845,3.7109100992784136,0.2802055847039171,0.2802055847039171,0.4692431586859478,0.4598628542383131,0.3311172486153825,1.2545203375733218,1.9948686861991645,0.0210317757300572,0.1477533416651307,3.7868873719439273,-0.6429010030145776,0.8430961966198733
